subscription_id,user_id,subscription_start_date,plan_tier,monthly_revenue,billing_cycle,is_active
S006188,U016201,2024-06-14,Family,19.99,Monthly,True
S006189,U016202,2024-11-22,Family,24.99,Monthly,True
S006190,U016206,2025-09-03,Pro,12.99,Annual,True
S006191,U016207,2025-05-15,Pro,14.99,Annual,False
S006192,U016210,2025-12-16,Pro,19.99,Monthly,False
S006193,U016211,2025-09-27,Pro,14.99,Monthly,True
S006194,U016215,2025-05-12,Pro,14.99,Monthly,True
S006195,U016221,2024-07-07,Family,24.99,Monthly,False
S006196,U016225,2024-01-24,Pro,14.99,Annual,True
S006197,U016227,2026-01-08,Pro,14.99,Annual,False
S006198,U016234,2025-03-29,Pro,19.99,Monthly,True
S006199,U016235,2024-10-28,Pro,12.99,Annual,False
S006200,U016236,2025-08-07,Pro,14.99,Monthly,True
S006201,U016241,2024-03-06,Pro,14.99,Monthly,True
S006202,U016242,2025-04-18,Pro,14.99,Monthly,True
S006203,U016243,2025-06-09,Pro,14.99,Annual,False
S006204,U016246,2025-03-09,Pro,14.99,Monthly,True
S006205,U016247,2024-03-08,Pro,14.99,Monthly,False
S006206,U016248,2025-02-05,Family,29.99,Annual,True
S006207,U016249,2025-03-08,Family,29.99,Annual,True
S006208,U016251,2025-10-26,Pro,14.99,Monthly,False
S006209,U016252,2025-11-11,Pro,19.99,Monthly,False
S006210,U016254,2025-03-28,Pro,14.99,Monthly,True
S006211,U016255,2024-05-30,Family,24.99,Monthly,False
S006212,U016258,2024-10-04,Pro,19.99,Monthly,True
S006213,U016259,2025-08-30,Pro,12.99,Monthly,True
S006214,U016261,2024-07-11,Family,24.99,Monthly,True
S006215,U016263,2025-03-15,Pro,14.99,Monthly,False
S006216,U016265,2025-01-14,Family,29.99,Monthly,False
S006217,U016269,2024-08-18,Family,19.99,Monthly,True
S006218,U016272,2025-01-01,Pro,14.99,Monthly,False
S006219,U016275,2024-04-05,Family,24.99,Annual,False
S006220,U016279,2024-10-07,Pro,14.99,Monthly,True
S006221,U016280,2024-10-17,Family,29.99,Monthly,False
S006222,U016281,2025-01-28,Pro,12.99,Monthly,False
S006223,U016287,2026-01-05,Pro,12.99,Monthly,True
S006224,U016290,2024-10-23,Pro,14.99,Annual,False
S006225,U016291,2025-09-20,Family,29.99,Monthly,False
S006226,U016293,2024-06-28,Pro,19.99,Monthly,True
S006227,U016295,2025-07-18,Pro,19.99,Monthly,False
S006228,U016297,2024-02-17,Family,19.99,Monthly,False
S006229,U016303,2024-11-08,Pro,14.99,Monthly,False
S006230,U016304,2024-12-03,Family,19.99,Monthly,False
S006231,U016305,2024-06-28,Family,24.99,Monthly,True
S006232,U016306,2025-08-14,Pro,14.99,Annual,False
S006233,U016310,2026-01-31,Family,24.99,Annual,False
S006234,U016313,2024-11-09,Family,24.99,Monthly,False
S006235,U016314,2024-06-20,Pro,19.99,Monthly,True
S006236,U016315,2025-12-28,Pro,19.99,Monthly,False
S006237,U016317,2024-06-13,Family,24.99,Annual,False
S006238,U016318,2025-10-01,Pro,14.99,Monthly,False
S006239,U016319,2024-11-10,Pro,12.99,Monthly,True
S006240,U016322,2025-11-02,Pro,19.99,Monthly,True
S006241,U016326,2025-09-28,Pro,12.99,Annual,True
S006242,U016327,2024-12-16,Pro,12.99,Monthly,False
S006243,U016329,2025-09-06,Pro,14.99,Monthly,True
S006244,U016330,2024-02-02,Pro,14.99,Monthly,True
S006245,U016335,2025-03-09,Pro,14.99,Monthly,False
S006246,U016339,2025-01-02,Pro,19.99,Monthly,True
S006247,U016343,2025-06-24,Family,24.99,Monthly,False
S006248,U016345,2025-07-13,Pro,19.99,Monthly,False
S006249,U016347,2025-02-27,Pro,12.99,Monthly,False
S006250,U016349,2025-12-01,Pro,14.99,Monthly,True
S006251,U016350,2024-07-21,Pro,14.99,Monthly,False
S006252,U016351,2025-07-08,Pro,14.99,Annual,False
S006253,U016352,2025-05-25,Family,24.99,Monthly,False
S006254,U016354,2025-05-29,Family,29.99,Monthly,False
S006255,U016355,2025-03-01,Pro,19.99,Monthly,True
S006256,U016357,2025-12-23,Pro,19.99,Annual,False
S006257,U016367,2024-05-21,Pro,14.99,Annual,True
S006258,U016369,2024-08-21,Pro,12.99,Monthly,False
S006259,U016372,2025-05-11,Family,24.99,Monthly,True
S006260,U016375,2024-02-13,Pro,14.99,Monthly,False
S006261,U016377,2024-09-13,Pro,14.99,Monthly,False
S006262,U016382,2025-03-12,Pro,12.99,Monthly,True
S006263,U016384,2024-05-03,Pro,12.99,Monthly,True
S006264,U016385,2024-12-19,Pro,14.99,Annual,True
S006265,U016386,2025-07-03,Family,24.99,Monthly,True
S006266,U016389,2025-08-16,Pro,14.99,Monthly,False
S006267,U016390,2025-08-04,Family,29.99,Monthly,False
S006268,U016391,2025-08-09,Family,24.99,Monthly,False
S006269,U016393,2024-03-24,Family,24.99,Monthly,False
S006270,U016397,2024-10-14,Pro,14.99,Monthly,False
S006271,U016399,2024-10-23,Pro,12.99,Monthly,True
S006272,U016400,2024-07-22,Pro,14.99,Monthly,True
S006273,U016402,2025-11-16,Family,19.99,Monthly,False
S006274,U016404,2024-09-15,Pro,14.99,Monthly,False
S006275,U016406,2025-05-12,Pro,19.99,Monthly,True
S006276,U016407,2024-07-28,Pro,14.99,Annual,True
S006277,U016409,2025-09-29,Family,24.99,Monthly,True
S006278,U016411,2025-08-15,Pro,12.99,Annual,False
S006279,U016412,2024-11-07,Family,29.99,Monthly,False
S006280,U016414,2024-07-25,Pro,14.99,Annual,False
S006281,U016415,2024-04-06,Pro,14.99,Monthly,True
S006282,U016417,2025-06-30,Pro,14.99,Annual,True
S006283,U016422,2024-09-25,Pro,12.99,Annual,True
S006284,U016423,2025-09-08,Family,24.99,Annual,True
S006285,U016424,2025-09-24,Pro,12.99,Monthly,False
S006286,U016425,2025-06-03,Pro,14.99,Monthly,True
S006287,U016426,2025-05-11,Pro,14.99,Monthly,True
S006288,U016430,2024-12-11,Pro,14.99,Monthly,False
S006289,U016431,2025-10-29,Pro,12.99,Annual,False
S006290,U016432,2024-03-31,Pro,14.99,Monthly,False
S006291,U016433,2024-08-11,Family,24.99,Monthly,True
S006292,U016436,2025-04-18,Pro,19.99,Monthly,False
S006293,U016442,2025-09-28,Pro,19.99,Monthly,False
S006294,U016445,2025-05-23,Family,24.99,Monthly,True
S006295,U016446,2024-11-24,Family,24.99,Monthly,True
S006296,U016451,2024-06-03,Pro,14.99,Monthly,False
S006297,U016452,2025-05-03,Pro,14.99,Monthly,True
S006298,U016453,2025-11-13,Pro,14.99,Monthly,True
S006299,U016456,2025-11-15,Pro,14.99,Monthly,False
S006300,U016457,2025-10-05,Pro,12.99,Annual,True
S006301,U016458,2025-04-18,Pro,12.99,Monthly,True
S006302,U016461,2025-04-02,Pro,19.99,Monthly,False
S006303,U016462,2025-09-22,Pro,12.99,Annual,True
S006304,U016463,2024-11-04,Pro,12.99,Monthly,False
S006305,U016466,2024-07-13,Pro,14.99,Annual,True
S006306,U016468,2025-07-02,Family,24.99,Monthly,False
S006307,U016470,2025-07-11,Pro,14.99,Monthly,True
S006308,U016471,2024-11-09,Pro,14.99,Annual,True
S006309,U016472,2025-10-31,Pro,19.99,Monthly,True
S006310,U016473,2024-11-24,Pro,19.99,Annual,True
S006311,U016475,2025-07-20,Pro,19.99,Monthly,False
S006312,U016479,2025-12-21,Family,24.99,Monthly,False
S006313,U016485,2024-05-13,Pro,12.99,Monthly,False
S006314,U016487,2025-06-06,Family,24.99,Monthly,True
S006315,U016489,2024-12-16,Pro,19.99,Monthly,True
S006316,U016491,2025-05-24,Pro,19.99,Monthly,True
S006317,U016492,2025-06-28,Family,29.99,Monthly,False
S006318,U016494,2024-07-21,Family,29.99,Monthly,True
S006319,U016495,2024-03-27,Pro,19.99,Annual,False
S006320,U016496,2025-04-08,Pro,19.99,Monthly,False
S006321,U016499,2024-04-30,Pro,19.99,Monthly,True
S006322,U016503,2026-01-13,Pro,14.99,Monthly,True
S006323,U016508,2024-09-06,Pro,12.99,Monthly,True
S006324,U016509,2024-09-06,Pro,14.99,Monthly,True
S006325,U016514,2025-07-30,Family,29.99,Monthly,True
S006326,U016515,2025-05-12,Family,24.99,Monthly,False
S006327,U016517,2025-12-10,Pro,12.99,Monthly,False
S006328,U016519,2025-10-15,Family,29.99,Monthly,False
S006329,U016520,2024-08-23,Pro,14.99,Monthly,True
S006330,U016522,2025-12-08,Family,29.99,Monthly,False
S006331,U016523,2024-07-09,Pro,14.99,Annual,True
S006332,U016530,2025-10-13,Pro,19.99,Annual,True
S006333,U016532,2024-06-24,Pro,14.99,Monthly,False
S006334,U016534,2025-07-05,Pro,12.99,Monthly,False
S006335,U016535,2025-05-15,Pro,12.99,Monthly,True
S006336,U016537,2025-09-09,Family,19.99,Annual,True
S006337,U016538,2025-03-17,Pro,12.99,Monthly,True
S006338,U016539,2024-10-25,Pro,14.99,Monthly,False
S006339,U016542,2025-06-05,Pro,12.99,Monthly,False
S006340,U016543,2024-12-16,Family,24.99,Annual,True
S006341,U016544,2025-02-07,Pro,19.99,Monthly,False
S006342,U016547,2025-01-07,Pro,14.99,Monthly,True
S006343,U016549,2024-12-26,Pro,14.99,Monthly,False
S006344,U016550,2025-05-13,Pro,19.99,Monthly,False
S006345,U016552,2025-03-26,Family,29.99,Monthly,False
S006346,U016555,2025-04-06,Pro,19.99,Annual,False
S006347,U016558,2024-03-23,Family,24.99,Monthly,True
S006348,U016561,2025-11-18,Family,29.99,Annual,True
S006349,U016566,2026-01-12,Pro,19.99,Monthly,False
S006350,U016568,2024-08-16,Pro,14.99,Monthly,True
S006351,U016569,2025-11-21,Family,24.99,Annual,False
S006352,U016571,2024-11-24,Pro,14.99,Annual,True
S006353,U016576,2025-02-06,Pro,14.99,Monthly,False
S006354,U016578,2025-08-09,Pro,12.99,Monthly,True
S006355,U016581,2024-08-18,Pro,19.99,Monthly,False
S006356,U016583,2025-06-19,Family,19.99,Annual,False
S006357,U016586,2024-05-21,Pro,19.99,Monthly,True
S006358,U016587,2024-04-23,Family,29.99,Monthly,True
S006359,U016592,2025-10-01,Family,29.99,Annual,False
S006360,U016593,2025-05-22,Pro,19.99,Monthly,False
S006361,U016595,2025-12-10,Pro,19.99,Monthly,False
S006362,U016596,2025-03-08,Pro,19.99,Monthly,False
S006363,U016598,2026-01-18,Pro,19.99,Monthly,False
S006364,U016605,2024-04-05,Pro,12.99,Annual,True
S006365,U016610,2024-10-27,Family,24.99,Monthly,True
S006366,U016612,2025-02-07,Family,29.99,Monthly,False
S006367,U016613,2025-04-20,Pro,14.99,Annual,True
S006368,U016614,2024-11-03,Pro,19.99,Annual,False
S006369,U016615,2024-05-28,Pro,14.99,Monthly,False
S006370,U016616,2025-06-01,Family,29.99,Monthly,False
S006371,U016617,2024-06-07,Family,19.99,Annual,True
S006372,U016618,2024-04-08,Family,24.99,Monthly,False
S006373,U016619,2024-12-16,Pro,14.99,Monthly,False
S006374,U016628,2024-04-21,Pro,14.99,Monthly,True
S006375,U016629,2025-04-16,Pro,12.99,Monthly,False
S006376,U016631,2025-01-02,Family,29.99,Monthly,False
S006377,U016633,2025-08-13,Pro,19.99,Monthly,True
S006378,U016637,2025-07-30,Pro,14.99,Monthly,False
S006379,U016639,2025-12-23,Pro,14.99,Monthly,True
S006380,U016640,2024-02-26,Pro,12.99,Monthly,True
S006381,U016646,2025-02-12,Pro,19.99,Annual,False
S006382,U016647,2025-04-18,Pro,14.99,Annual,True
S006383,U016649,2024-07-21,Pro,14.99,Annual,False
S006384,U016651,2025-05-12,Family,29.99,Monthly,True
S006385,U016652,2024-09-09,Pro,12.99,Annual,True
S006386,U016653,2025-05-04,Pro,12.99,Monthly,True
S006387,U016654,2025-01-17,Pro,14.99,Monthly,False
S006388,U016655,2025-01-14,Pro,19.99,Monthly,False
S006389,U016657,2025-12-29,Family,24.99,Monthly,True
S006390,U016659,2024-10-18,Pro,14.99,Monthly,False
S006391,U016660,2024-10-22,Pro,14.99,Monthly,False
S006392,U016665,2025-11-25,Pro,12.99,Monthly,True
S006393,U016669,2025-05-30,Pro,19.99,Monthly,False
S006394,U016672,2024-03-18,Pro,12.99,Annual,True
S006395,U016677,2025-04-07,Pro,19.99,Monthly,False
S006396,U016684,2025-09-09,Family,29.99,Monthly,False
S006397,U016685,2025-01-08,Family,29.99,Annual,False
S006398,U016687,2024-04-08,Pro,19.99,Monthly,True
S006399,U016702,2024-04-23,Pro,19.99,Monthly,True
S006400,U016708,2024-07-06,Family,24.99,Monthly,True
S006401,U016715,2025-01-21,Family,24.99,Monthly,False
S006402,U016719,2025-04-21,Pro,19.99,Monthly,False
S006403,U016720,2024-02-06,Pro,14.99,Monthly,False
S006404,U016721,2025-03-06,Pro,14.99,Monthly,True
S006405,U016722,2025-09-02,Pro,19.99,Monthly,False
S006406,U016728,2024-01-24,Pro,14.99,Monthly,False
S006407,U016734,2024-08-28,Pro,14.99,Monthly,False
S006408,U016739,2025-05-17,Pro,14.99,Monthly,True
S006409,U016742,2024-08-26,Pro,14.99,Monthly,False
S006410,U016745,2025-09-09,Pro,14.99,Annual,False
S006411,U016746,2024-07-08,Pro,14.99,Monthly,False
S006412,U016753,2024-02-12,Pro,12.99,Monthly,False
S006413,U016754,2025-07-15,Family,29.99,Monthly,True
S006414,U016758,2025-08-12,Pro,14.99,Annual,True
S006415,U016762,2024-12-01,Pro,12.99,Monthly,False
S006416,U016769,2025-04-19,Family,19.99,Annual,True
S006417,U016770,2024-11-13,Family,24.99,Monthly,False
S006418,U016774,2024-03-04,Pro,19.99,Monthly,False
S006419,U016783,2024-03-12,Pro,12.99,Annual,True
S006420,U016786,2025-02-28,Pro,14.99,Monthly,True
S006421,U016787,2024-08-22,Pro,14.99,Annual,False
S006422,U016789,2025-02-05,Pro,14.99,Monthly,True
S006423,U016790,2025-09-16,Pro,19.99,Monthly,False
S006424,U016795,2025-09-05,Pro,19.99,Annual,False
S006425,U016796,2025-06-28,Pro,19.99,Annual,True
S006426,U016797,2024-06-03,Family,29.99,Annual,True
S006427,U016798,2024-07-11,Pro,19.99,Monthly,True
S006428,U016802,2025-10-02,Pro,19.99,Monthly,False
S006429,U016805,2025-03-16,Pro,19.99,Monthly,True
S006430,U016807,2024-08-28,Family,29.99,Annual,False
S006431,U016809,2025-07-02,Pro,14.99,Annual,True
S006432,U016810,2025-01-14,Pro,14.99,Monthly,False
S006433,U016812,2024-09-26,Pro,14.99,Monthly,False
S006434,U016818,2025-02-08,Pro,14.99,Annual,True
S006435,U016821,2024-05-18,Pro,12.99,Annual,True
S006436,U016822,2025-01-10,Family,29.99,Annual,True
S006437,U016825,2024-03-25,Pro,12.99,Monthly,True
S006438,U016829,2024-09-08,Pro,19.99,Monthly,False
S006439,U016830,2025-12-27,Pro,14.99,Monthly,True
S006440,U016835,2025-05-30,Family,19.99,Monthly,False
S006441,U016838,2025-10-30,Pro,14.99,Annual,True
S006442,U016844,2025-08-15,Family,24.99,Monthly,False
S006443,U016846,2024-05-24,Pro,19.99,Monthly,True
S006444,U016851,2025-05-10,Pro,14.99,Monthly,True
S006445,U016852,2024-02-25,Family,19.99,Monthly,False
S006446,U016854,2025-09-28,Family,29.99,Annual,False
S006447,U016858,2025-02-19,Pro,14.99,Monthly,False
S006448,U016859,2025-10-22,Pro,14.99,Annual,True
S006449,U016860,2025-03-12,Pro,12.99,Annual,True
S006450,U016861,2024-06-19,Family,24.99,Monthly,False
S006451,U016867,2025-11-27,Pro,19.99,Annual,True
S006452,U016868,2024-08-04,Family,24.99,Monthly,True
S006453,U016869,2025-01-18,Pro,19.99,Monthly,False
S006454,U016870,2024-05-21,Pro,12.99,Annual,True
S006455,U016875,2024-12-03,Pro,19.99,Annual,False
S006456,U016877,2025-10-17,Pro,12.99,Monthly,False
S006457,U016882,2024-02-15,Family,29.99,Monthly,True
S006458,U016885,2024-02-13,Pro,14.99,Monthly,True
S006459,U016887,2024-02-26,Family,19.99,Monthly,False
S006460,U016898,2024-02-21,Pro,14.99,Annual,True
S006461,U016899,2025-01-21,Pro,19.99,Monthly,True
S006462,U016901,2024-05-09,Pro,14.99,Monthly,False
S006463,U016904,2024-05-27,Family,24.99,Monthly,False
S006464,U016910,2024-05-31,Family,24.99,Monthly,True
S006465,U016913,2024-01-14,Pro,14.99,Monthly,False
S006466,U016919,2024-12-23,Pro,19.99,Annual,False
S006467,U016921,2025-08-03,Family,19.99,Monthly,False
S006468,U016930,2024-06-16,Pro,14.99,Annual,True
S006469,U016939,2025-03-11,Pro,12.99,Annual,False
S006470,U016941,2025-10-11,Family,29.99,Monthly,False
S006471,U016943,2024-10-17,Pro,19.99,Monthly,True
S006472,U016945,2024-10-01,Pro,12.99,Monthly,False
S006473,U016946,2024-07-24,Family,24.99,Monthly,False
S006474,U016950,2026-01-27,Family,29.99,Monthly,True
S006475,U016951,2025-04-26,Pro,12.99,Annual,True
S006476,U016953,2025-09-27,Pro,19.99,Monthly,False
S006477,U016954,2025-07-16,Family,29.99,Annual,False
S006478,U016959,2024-12-21,Pro,14.99,Monthly,False
S006479,U016962,2025-12-13,Family,29.99,Monthly,False
S006480,U016964,2025-09-03,Pro,14.99,Annual,False
S006481,U016967,2025-11-04,Pro,14.99,Annual,False
S006482,U016968,2024-03-21,Family,24.99,Monthly,False
S006483,U016970,2024-07-20,Family,19.99,Annual,True
S006484,U016971,2024-02-10,Family,24.99,Annual,True
S006485,U016979,2024-02-11,Family,19.99,Monthly,True
S006486,U016980,2025-09-05,Family,24.99,Monthly,True
S006487,U016982,2025-05-30,Pro,12.99,Annual,False
S006488,U016983,2025-01-18,Family,24.99,Monthly,False
S006489,U016989,2024-09-10,Family,29.99,Annual,False
S006490,U016990,2025-05-15,Family,29.99,Monthly,False
S006491,U016991,2025-10-13,Pro,12.99,Annual,False
S006492,U016993,2025-08-09,Family,19.99,Monthly,True
S006493,U016995,2024-05-20,Pro,19.99,Monthly,True
S006494,U016997,2025-11-26,Pro,19.99,Monthly,True
S006495,U016998,2025-07-07,Pro,12.99,Monthly,True
S006496,U017003,2025-01-27,Pro,19.99,Monthly,False
S006497,U017007,2025-11-22,Pro,14.99,Monthly,True
S006498,U017013,2024-04-05,Family,19.99,Monthly,True
S006499,U017014,2025-01-25,Pro,14.99,Annual,True
S006500,U017015,2025-04-18,Pro,14.99,Monthly,True
S006501,U017016,2025-11-18,Pro,14.99,Monthly,True
S006502,U017017,2024-02-09,Pro,19.99,Monthly,False
S006503,U017019,2024-06-05,Pro,19.99,Monthly,True
S006504,U017020,2024-04-25,Pro,19.99,Monthly,True
S006505,U017025,2025-08-12,Family,24.99,Monthly,True
S006506,U017027,2024-11-07,Family,24.99,Monthly,False
S006507,U017028,2024-06-06,Pro,19.99,Monthly,False
S006508,U017029,2025-01-28,Pro,14.99,Monthly,True
S006509,U017032,2025-04-24,Family,24.99,Monthly,False
S006510,U017033,2025-08-06,Pro,19.99,Monthly,False
S006511,U017035,2025-06-15,Family,29.99,Annual,True
S006512,U017036,2024-07-21,Pro,19.99,Monthly,False
S006513,U017037,2025-03-14,Pro,14.99,Annual,False
S006514,U017038,2025-07-02,Pro,14.99,Annual,True
S006515,U017040,2024-06-03,Family,24.99,Monthly,True
S006516,U017045,2025-01-07,Pro,12.99,Monthly,False
S006517,U017047,2025-09-30,Pro,19.99,Monthly,False
S006518,U017053,2025-08-01,Family,29.99,Monthly,False
S006519,U017055,2025-08-03,Pro,14.99,Annual,False
S006520,U017057,2026-01-10,Pro,14.99,Monthly,True
S006521,U017059,2024-07-02,Family,29.99,Monthly,False
S006522,U017065,2025-11-01,Pro,14.99,Monthly,False
S006523,U017068,2024-09-08,Pro,14.99,Monthly,False
S006524,U017073,2024-08-14,Pro,12.99,Annual,False
S006525,U017075,2024-03-29,Family,29.99,Monthly,True
S006526,U017076,2025-03-10,Pro,14.99,Monthly,True
S006527,U017082,2025-05-12,Pro,14.99,Monthly,True
S006528,U017088,2024-09-27,Family,19.99,Monthly,False
S006529,U017091,2025-12-01,Pro,19.99,Monthly,False
S006530,U017097,2024-03-19,Pro,19.99,Monthly,False
S006531,U017098,2025-03-29,Family,19.99,Monthly,True
S006532,U017101,2025-05-28,Pro,14.99,Monthly,False
S006533,U017102,2024-07-08,Pro,14.99,Monthly,True
S006534,U017104,2025-03-05,Pro,14.99,Monthly,False
S006535,U017109,2025-10-04,Pro,12.99,Monthly,False
S006536,U017110,2024-08-20,Pro,12.99,Monthly,True
S006537,U017112,2025-01-05,Pro,19.99,Annual,False
S006538,U017114,2024-09-09,Pro,12.99,Monthly,False
S006539,U017115,2024-11-10,Family,19.99,Monthly,False
S006540,U017118,2024-06-02,Family,24.99,Monthly,False
S006541,U017119,2025-09-01,Pro,12.99,Monthly,False
S006542,U017121,2024-07-01,Pro,19.99,Annual,True
S006543,U017123,2025-04-24,Family,24.99,Annual,False
S006544,U017125,2025-12-10,Pro,12.99,Monthly,True
S006545,U017127,2024-12-14,Pro,19.99,Monthly,False
S006546,U017129,2025-11-03,Pro,19.99,Monthly,True
S006547,U017132,2024-12-11,Family,19.99,Monthly,False
S006548,U017133,2025-07-01,Pro,19.99,Monthly,True
S006549,U017140,2025-04-17,Pro,19.99,Monthly,True
S006550,U017145,2025-04-27,Pro,19.99,Monthly,False
S006551,U017147,2024-04-07,Pro,12.99,Monthly,True
S006552,U017151,2025-02-25,Pro,14.99,Monthly,False
S006553,U017152,2024-10-01,Pro,12.99,Monthly,False
S006554,U017153,2024-05-15,Pro,19.99,Monthly,False
S006555,U017154,2025-11-07,Pro,14.99,Monthly,False
S006556,U017157,2025-09-28,Pro,19.99,Monthly,True
S006557,U017159,2026-01-26,Pro,19.99,Monthly,True
S006558,U017160,2026-01-07,Pro,14.99,Monthly,True
S006559,U017161,2025-05-28,Pro,14.99,Annual,False
S006560,U017164,2025-07-14,Pro,19.99,Monthly,True
S006561,U017170,2024-09-15,Pro,14.99,Monthly,False
S006562,U017171,2025-12-19,Pro,12.99,Monthly,False
S006563,U017172,2025-06-18,Pro,19.99,Monthly,False
S006564,U017174,2025-04-12,Pro,19.99,Monthly,False
S006565,U017175,2025-03-20,Pro,12.99,Monthly,True
S006566,U017176,2024-04-05,Pro,14.99,Monthly,False
S006567,U017188,2025-01-22,Pro,14.99,Monthly,False
S006568,U017196,2025-06-23,Family,19.99,Monthly,True
S006569,U017197,2024-09-20,Pro,19.99,Monthly,False
S006570,U017198,2025-10-06,Pro,14.99,Monthly,False
S006571,U017202,2024-05-13,Pro,19.99,Monthly,False
S006572,U017208,2025-01-30,Pro,14.99,Monthly,True
S006573,U017210,2025-07-08,Pro,12.99,Monthly,True
S006574,U017211,2025-11-25,Family,24.99,Monthly,False
S006575,U017214,2025-09-29,Pro,19.99,Annual,True
S006576,U017223,2025-02-12,Family,29.99,Monthly,True
