user_id,signup_date,country,device_type,acquisition_channel,plan_interest
U014957,2024-03-17,United Kingdom,Desktop,Email Campaign,Pro
U014958,2024-11-30,Canada,Desktop,Direct,Free
U014959,2024-06-09,Canada,Desktop,Organic Search,Free
U014960,2025-06-03,United Kingdom,Mobile,Organic Search,Free
U014961,2024-12-09,Netherlands,Mobile,Email Campaign,Free
U014962,2024-10-09,United Kingdom,Desktop,Organic Search,Pro
U014963,2025-04-09,Spain,Mobile,Referral,Family
U014964,2025-10-07,United Kingdom,Desktop,Email Campaign,Free
U014965,2025-06-09,Netherlands,Mobile,Email Campaign,Free
U014966,2025-11-19,Australia,Desktop,Facebook Ads,Free
U014967,2024-03-16,United States,Tablet,Email Campaign,Free
U014968,2025-12-24,United States,Mobile,Facebook Ads,Free
U014969,2025-12-05,France,Mobile,Referral,Free
U014970,2024-11-18,Spain,Desktop,Email Campaign,Pro
U014971,2024-02-09,France,Desktop,Direct,Free
U014972,2025-03-19,Netherlands,Desktop,Facebook Ads,Family
U014973,2024-04-12,Germany,Mobile,Email Campaign,Free
U014974,2025-12-23,United States,Mobile,Email Campaign,Free
U014975,2025-06-17,United Kingdom,Mobile,Email Campaign,Pro
U014976,2024-11-21,Spain,Tablet,Paid Search,Free
U014977,2024-07-13,United Kingdom,Tablet,Email Campaign,Free
U014978,2025-07-25,Germany,Desktop,Email Campaign,Free
U014979,2025-11-07,Canada,Desktop,Email Campaign,Free
U014980,2025-10-03,United Kingdom,Mobile,Referral,Free
U014981,2024-02-06,Spain,Mobile,Organic Search,Free
U014982,2025-10-11,Spain,Desktop,Email Campaign,Pro
U014983,2025-10-04,Canada,Desktop,Email Campaign,Pro
U014984,2024-01-09,Germany,Mobile,Paid Search,Free
U014985,2024-09-08,Germany,Desktop,Referral,Free
U014986,2024-05-20,United States,Mobile,Email Campaign,Free
U014987,2025-08-23,Spain,Desktop,Organic Search,Family
U014988,2025-01-20,France,Desktop,Email Campaign,Free
U014989,2024-08-13,Canada,Desktop,Email Campaign,Free
U014990,2025-11-20,France,Tablet,Facebook Ads,Free
U014991,2024-07-19,France,Desktop,Email Campaign,Free
U014992,2024-09-28,United Kingdom,Mobile,Paid Search,Family
U014993,2025-04-26,United Kingdom,Mobile,Paid Search,Pro
U014994,2024-06-04,United States,Desktop,Organic Search,Free
U014995,2025-05-11,Germany,Desktop,Email Campaign,Free
U014996,2024-07-10,Netherlands,Desktop,Facebook Ads,Free
U014997,2025-05-23,France,Desktop,Email Campaign,Family
U014998,2024-10-16,United States,Desktop,Facebook Ads,Free
U014999,2024-05-14,United Kingdom,Tablet,Email Campaign,Family
U015000,2024-07-22,United Kingdom,Desktop,Referral,Free
U015001,2025-10-12,Netherlands,Tablet,Referral,Free
U015002,2024-03-31,United Kingdom,Mobile,Direct,Free
U015003,2025-06-12,United States,Tablet,Email Campaign,Free
U015004,2024-08-07,United Kingdom,Mobile,Referral,Free
U015005,2024-01-04,Spain,Desktop,Referral,Free
U015006,2025-03-20,United States,Mobile,Paid Search,Free
U015007,2024-03-09,Germany,Tablet,Email Campaign,Free
U015008,2025-05-17,United Kingdom,Desktop,Organic Search,Free
U015009,2025-07-25,United States,Mobile,Email Campaign,Free
U015010,2025-09-17,Australia,Desktop,Email Campaign,Free
U015011,2024-08-01,United States,Tablet,Referral,Free
U015012,2025-12-28,United States,Desktop,Email Campaign,Free
U015013,2024-07-01,Australia,Desktop,Paid Search,Free
U015014,2024-02-09,Germany,Desktop,Email Campaign,Free
U015015,2025-03-04,Canada,Mobile,Paid Search,Pro
U015016,2025-12-05,Canada,Mobile,Facebook Ads,Free
U015017,2024-09-26,Netherlands,Desktop,Facebook Ads,Free
U015018,2025-09-20,Germany,Desktop,Facebook Ads,Free
U015019,2025-01-24,United Kingdom,Desktop,Direct,Pro
U015020,2025-10-08,United Kingdom,Desktop,Paid Search,Pro
U015021,2025-08-20,Germany,Desktop,Email Campaign,Free
U015022,2024-08-28,United States,Desktop,Paid Search,Free
U015023,2025-10-15,Germany,Mobile,Direct,Free
U015024,2024-12-23,Germany,Desktop,Organic Search,Pro
U015025,2025-05-10,Australia,Desktop,Referral,Free
U015026,2025-06-27,Canada,Tablet,Email Campaign,Free
U015027,2025-11-03,Canada,Desktop,Referral,Free
U015028,2024-07-03,Canada,Mobile,Email Campaign,Pro
U015029,2024-11-03,Germany,Mobile,Organic Search,Free
U015030,2024-08-25,United States,Tablet,Email Campaign,Free
U015031,2024-10-26,France,Desktop,Facebook Ads,Free
U015032,2025-11-15,United States,Desktop,Direct,Free
U015033,2025-05-11,France,Desktop,Email Campaign,Free
U015034,2025-05-16,Spain,Desktop,Paid Search,Family
U015035,2025-10-07,Germany,Desktop,Email Campaign,Free
U015036,2025-02-05,France,Desktop,Facebook Ads,Free
U015037,2025-09-04,United States,Desktop,Email Campaign,Family
U015038,2024-12-31,France,Desktop,Email Campaign,Free
U015039,2025-07-10,United Kingdom,Desktop,Email Campaign,Free
U015040,2025-05-07,Australia,Mobile,Referral,Pro
U015041,2024-10-29,Germany,Desktop,Direct,Pro
U015042,2024-04-08,Canada,Mobile,Referral,Free
U015043,2024-08-12,United Kingdom,Tablet,Email Campaign,Pro
U015044,2024-04-25,Netherlands,Mobile,Direct,Free
U015045,2024-10-21,Germany,Tablet,Referral,Pro
U015046,2025-03-05,Canada,Mobile,Organic Search,Free
U015047,2025-04-02,United Kingdom,Tablet,Email Campaign,Free
U015048,2024-11-29,United Kingdom,Tablet,Paid Search,Family
U015049,2024-09-10,Germany,Tablet,Referral,Free
U015050,2025-11-09,United Kingdom,Tablet,Facebook Ads,Pro
U015051,2025-03-11,Germany,Tablet,Organic Search,Free
U015052,2024-04-28,United States,Mobile,Referral,Free
U015053,2024-06-29,Canada,Desktop,Direct,Free
U015054,2025-04-20,Germany,Desktop,Email Campaign,Free
U015055,2024-11-22,Spain,Desktop,Direct,Family
U015056,2025-11-07,Germany,Desktop,Organic Search,Pro
U015057,2024-04-26,United States,Tablet,Paid Search,Free
U015058,2024-12-21,Germany,Desktop,Direct,Pro
U015059,2025-12-14,Netherlands,Mobile,Email Campaign,Pro
U015060,2025-02-11,United States,Desktop,Organic Search,Free
U015061,2025-12-22,Spain,Mobile,Email Campaign,Pro
U015062,2024-05-11,United Kingdom,Desktop,Email Campaign,Free
U015063,2025-05-10,Canada,Desktop,Email Campaign,Family
U015064,2025-05-15,Germany,Desktop,Paid Search,Free
U015065,2025-09-07,Netherlands,Desktop,Paid Search,Pro
U015066,2025-02-25,United Kingdom,Mobile,Referral,Free
U015067,2025-12-04,Germany,Desktop,Email Campaign,Free
U015068,2024-08-28,United States,Desktop,Paid Search,Pro
U015069,2024-01-30,United Kingdom,Desktop,Facebook Ads,Free
U015070,2024-10-24,United Kingdom,Mobile,Email Campaign,Free
U015071,2024-10-01,United Kingdom,Mobile,Organic Search,Free
U015072,2025-06-03,Germany,Mobile,Organic Search,Free
U015073,2024-08-08,France,Mobile,Direct,Pro
U015074,2025-02-22,United Kingdom,Desktop,Organic Search,Pro
U015075,2024-03-03,Spain,Mobile,Email Campaign,Pro
U015076,2025-07-29,Spain,Mobile,Paid Search,Family
U015077,2024-11-26,France,Desktop,Paid Search,Pro
U015078,2024-09-24,United Kingdom,Desktop,Referral,Pro
U015079,2025-11-22,Germany,Mobile,Email Campaign,Pro
U015080,2024-11-21,France,Mobile,Paid Search,Free
U015081,2025-02-25,France,Desktop,Referral,Free
U015082,2025-02-04,United States,Tablet,Email Campaign,Pro
U015083,2025-03-28,Germany,Desktop,Facebook Ads,Free
U015084,2025-03-11,France,Desktop,Paid Search,Free
U015085,2025-02-12,United Kingdom,Mobile,Email Campaign,Free
U015086,2024-09-23,Germany,Tablet,Email Campaign,Free
U015087,2024-02-25,United Kingdom,Desktop,Email Campaign,Free
U015088,2024-10-01,France,Mobile,Email Campaign,Free
U015089,2025-05-12,United States,Tablet,Referral,Pro
U015090,2024-08-12,United States,Tablet,Referral,Free
U015091,2024-12-13,France,Tablet,Referral,Free
U015092,2025-10-13,France,Mobile,Organic Search,Free
U015093,2024-02-16,United States,Desktop,Organic Search,Free
U015094,2024-11-11,Spain,Mobile,Email Campaign,Free
U015095,2025-04-03,Spain,Mobile,Email Campaign,Free
U015096,2025-02-23,United States,Mobile,Organic Search,Family
U015097,2024-08-14,Spain,Mobile,Email Campaign,Free
U015098,2025-08-09,Germany,Mobile,Paid Search,Pro
U015099,2024-06-19,Canada,Desktop,Paid Search,Family
U015100,2025-07-02,United States,Desktop,Referral,Pro
U015101,2024-07-30,Australia,Desktop,Email Campaign,Free
U015102,2025-10-02,Spain,Desktop,Referral,Pro
U015103,2024-04-22,United Kingdom,Desktop,Direct,Free
U015104,2025-09-20,United States,Tablet,Email Campaign,Free
U015105,2025-09-17,Australia,Desktop,Email Campaign,Free
U015106,2024-12-03,United States,Mobile,Email Campaign,Pro
U015107,2024-05-12,United States,Desktop,Email Campaign,Family
U015108,2025-09-11,Spain,Desktop,Direct,Pro
U015109,2025-07-06,United States,Mobile,Referral,Free
U015110,2024-01-21,France,Mobile,Email Campaign,Free
U015111,2024-01-22,France,Desktop,Direct,Free
U015112,2025-01-23,United States,Desktop,Email Campaign,Free
U015113,2024-04-02,Netherlands,Mobile,Referral,Free
U015114,2025-12-22,Netherlands,Desktop,Referral,Free
U015115,2024-12-07,Netherlands,Mobile,Email Campaign,Free
U015116,2024-12-27,Spain,Mobile,Organic Search,Free
U015117,2025-07-20,United States,Mobile,Paid Search,Free
U015118,2024-03-05,United States,Mobile,Organic Search,Pro
U015119,2025-11-01,United States,Desktop,Email Campaign,Family
U015120,2024-02-20,Canada,Desktop,Paid Search,Free
U015121,2025-06-15,United States,Mobile,Referral,Free
U015122,2024-08-03,Australia,Desktop,Email Campaign,Free
U015123,2025-01-05,Germany,Mobile,Email Campaign,Pro
U015124,2025-07-02,France,Mobile,Referral,Pro
U015125,2024-07-22,United States,Mobile,Direct,Pro
U015126,2024-06-09,United States,Mobile,Email Campaign,Free
U015127,2025-07-02,Germany,Mobile,Email Campaign,Free
U015128,2025-02-09,United States,Desktop,Email Campaign,Pro
U015129,2024-08-22,France,Desktop,Referral,Pro
U015130,2024-10-24,Canada,Desktop,Email Campaign,Free
U015131,2024-06-14,United Kingdom,Tablet,Email Campaign,Pro
U015132,2025-01-17,Canada,Mobile,Paid Search,Pro
U015133,2024-12-05,France,Mobile,Direct,Pro
U015134,2025-02-27,Canada,Mobile,Email Campaign,Free
U015135,2024-08-08,Germany,Tablet,Email Campaign,Pro
U015136,2025-07-20,Germany,Mobile,Email Campaign,Pro
U015137,2024-09-11,Germany,Desktop,Paid Search,Free
U015138,2024-01-14,United States,Desktop,Email Campaign,Family
U015139,2024-02-06,France,Desktop,Referral,Free
U015140,2024-01-21,United Kingdom,Desktop,Paid Search,Free
U015141,2025-06-23,United States,Desktop,Email Campaign,Pro
U015142,2024-04-14,United States,Desktop,Direct,Free
U015143,2025-05-28,Spain,Desktop,Referral,Free
U015144,2025-02-11,United Kingdom,Tablet,Email Campaign,Family
U015145,2025-05-11,Spain,Mobile,Paid Search,Pro
U015146,2024-02-13,Canada,Desktop,Referral,Free
U015147,2024-06-09,Canada,Mobile,Email Campaign,Free
U015148,2024-10-16,Canada,Desktop,Paid Search,Free
U015149,2024-11-04,United States,Desktop,Referral,Pro
U015150,2024-01-25,Canada,Mobile,Organic Search,Free
U015151,2024-08-23,Germany,Mobile,Email Campaign,Free
U015152,2025-10-08,United States,Desktop,Direct,Free
U015153,2025-12-05,United States,Desktop,Email Campaign,Free
U015154,2024-09-10,Spain,Desktop,Direct,Free
U015155,2024-02-04,United Kingdom,Desktop,Referral,Free
U015156,2024-10-05,United Kingdom,Mobile,Referral,Free
U015157,2024-05-06,Netherlands,Mobile,Email Campaign,Free
U015158,2025-01-21,United Kingdom,Tablet,Paid Search,Pro
U015159,2025-11-02,United States,Mobile,Email Campaign,Free
U015160,2025-02-14,Germany,Tablet,Organic Search,Free
U015161,2024-05-14,Canada,Mobile,Direct,Pro
U015162,2024-10-03,United Kingdom,Desktop,Paid Search,Free
U015163,2024-03-27,Germany,Desktop,Direct,Free
U015164,2024-03-19,United States,Desktop,Referral,Free
U015165,2024-03-16,France,Desktop,Paid Search,Pro
U015166,2025-05-31,United States,Tablet,Email Campaign,Pro
U015167,2025-12-21,Germany,Mobile,Email Campaign,Pro
U015168,2025-03-01,United States,Desktop,Paid Search,Free
U015169,2024-01-21,United States,Mobile,Direct,Pro
U015170,2024-01-16,United States,Desktop,Email Campaign,Free
U015171,2025-07-08,Spain,Desktop,Email Campaign,Pro
U015172,2025-09-11,Spain,Desktop,Email Campaign,Free
U015173,2024-06-04,United States,Mobile,Referral,Free
U015174,2024-04-07,Netherlands,Desktop,Email Campaign,Pro
U015175,2025-08-25,United States,Mobile,Facebook Ads,Free
U015176,2025-02-04,United States,Mobile,Email Campaign,Family
U015177,2024-07-17,United Kingdom,Desktop,Facebook Ads,Free
U015178,2025-09-12,Germany,Tablet,Paid Search,Free
U015179,2024-11-15,France,Desktop,Facebook Ads,Family
U015180,2024-11-27,United Kingdom,Mobile,Organic Search,Pro
U015181,2025-03-11,United Kingdom,Desktop,Organic Search,Free
U015182,2025-06-08,Australia,Desktop,Email Campaign,Family
U015183,2024-01-24,United States,Tablet,Email Campaign,Free
U015184,2024-11-05,Netherlands,Desktop,Paid Search,Free
U015185,2024-10-07,Canada,Desktop,Email Campaign,Free
U015186,2025-04-14,Spain,Mobile,Email Campaign,Free
U015187,2024-07-26,United Kingdom,Tablet,Email Campaign,Free
U015188,2024-04-12,France,Desktop,Email Campaign,Pro
U015189,2024-09-27,Netherlands,Desktop,Organic Search,Free
U015190,2025-11-02,Netherlands,Tablet,Referral,Free
U015191,2025-08-13,United States,Mobile,Direct,Pro
U015192,2025-04-27,United States,Desktop,Email Campaign,Pro
U015193,2025-01-20,Germany,Desktop,Email Campaign,Free
U015194,2024-10-25,Netherlands,Desktop,Email Campaign,Free
U015195,2025-03-15,Germany,Mobile,Organic Search,Free
U015196,2024-04-05,Germany,Mobile,Organic Search,Free
U015197,2024-08-15,United Kingdom,Mobile,Email Campaign,Free
U015198,2025-02-20,United States,Mobile,Referral,Pro
U015199,2025-07-28,United Kingdom,Mobile,Referral,Free
U015200,2024-10-12,Spain,Mobile,Facebook Ads,Pro
U015201,2025-05-09,United States,Mobile,Paid Search,Free
U015202,2024-10-18,Australia,Desktop,Email Campaign,Pro
U015203,2025-12-20,Spain,Mobile,Referral,Family
U015204,2025-06-30,United States,Tablet,Email Campaign,Free
U015205,2025-06-02,United Kingdom,Desktop,Referral,Pro
U015206,2024-09-07,Netherlands,Mobile,Email Campaign,Family
U015207,2025-01-26,Germany,Desktop,Referral,Pro
U015208,2024-01-18,Germany,Desktop,Email Campaign,Pro
U015209,2025-05-23,Australia,Mobile,Email Campaign,Free
U015210,2025-02-07,Canada,Desktop,Email Campaign,Family
U015211,2025-01-16,France,Mobile,Email Campaign,Free
U015212,2025-07-13,Germany,Tablet,Email Campaign,Pro
U015213,2024-04-20,France,Mobile,Organic Search,Free
U015214,2025-04-08,Netherlands,Desktop,Facebook Ads,Family
U015215,2024-08-17,France,Desktop,Referral,Free
U015216,2025-08-14,Australia,Mobile,Direct,Free
U015217,2024-01-26,Canada,Mobile,Facebook Ads,Free
U015218,2025-02-10,United Kingdom,Tablet,Email Campaign,Free
U015219,2024-08-25,United States,Desktop,Referral,Free
U015220,2025-04-02,Germany,Tablet,Email Campaign,Free
U015221,2025-01-13,United Kingdom,Mobile,Referral,Free
U015222,2025-05-03,United States,Desktop,Organic Search,Family
U015223,2025-07-30,Germany,Desktop,Paid Search,Free
U015224,2024-04-21,France,Mobile,Facebook Ads,Family
U015225,2025-10-20,Netherlands,Mobile,Facebook Ads,Free
U015226,2024-11-14,France,Desktop,Paid Search,Family
U015227,2024-12-06,Canada,Desktop,Email Campaign,Free
U015228,2024-05-27,United States,Desktop,Organic Search,Free
U015229,2025-10-07,United States,Mobile,Referral,Free
U015230,2024-03-26,Germany,Desktop,Referral,Free
U015231,2024-04-07,France,Desktop,Referral,Family
U015232,2025-07-28,Germany,Desktop,Organic Search,Free
U015233,2024-06-22,Australia,Desktop,Referral,Free
U015234,2024-07-31,United States,Tablet,Referral,Free
U015235,2025-05-16,United Kingdom,Desktop,Facebook Ads,Pro
U015236,2025-08-30,United Kingdom,Desktop,Facebook Ads,Pro
U015237,2024-09-12,United Kingdom,Desktop,Facebook Ads,Free
U015238,2024-03-26,Canada,Mobile,Paid Search,Family
U015239,2024-05-24,United Kingdom,Mobile,Email Campaign,Free
U015240,2025-02-16,Germany,Tablet,Referral,Free
U015241,2025-09-23,United Kingdom,Desktop,Referral,Free
U015242,2025-04-29,United States,Mobile,Referral,Free
U015243,2025-06-19,United States,Desktop,Facebook Ads,Free
U015244,2025-08-03,United States,Mobile,Paid Search,Free
U015245,2024-08-26,Australia,Desktop,Paid Search,Family
U015246,2024-03-01,United States,Tablet,Organic Search,Pro
U015247,2025-05-20,United States,Tablet,Direct,Free
U015248,2024-09-15,Canada,Desktop,Email Campaign,Pro
U015249,2025-02-25,Spain,Desktop,Email Campaign,Free
U015250,2024-11-14,United States,Desktop,Email Campaign,Pro
U015251,2024-12-11,Spain,Desktop,Paid Search,Free
U015252,2024-06-03,United States,Desktop,Email Campaign,Free
U015253,2024-02-07,United Kingdom,Desktop,Referral,Pro
U015254,2024-11-25,Netherlands,Mobile,Organic Search,Family
U015255,2025-12-06,France,Tablet,Email Campaign,Free
U015256,2025-08-01,Canada,Desktop,Paid Search,Free
U015257,2025-09-05,Germany,Mobile,Email Campaign,Free
U015258,2025-02-20,Spain,Tablet,Direct,Free
U015259,2024-01-06,Canada,Mobile,Email Campaign,Pro
U015260,2024-10-01,United States,Desktop,Paid Search,Free
U015261,2025-12-07,Canada,Mobile,Organic Search,Free
U015262,2024-08-02,France,Desktop,Organic Search,Free
U015263,2025-07-29,Germany,Tablet,Email Campaign,Free
U015264,2025-05-15,Germany,Mobile,Paid Search,Free
U015265,2025-07-12,United States,Desktop,Paid Search,Pro
U015266,2025-05-26,United States,Desktop,Email Campaign,Pro
U015267,2024-11-16,United States,Mobile,Email Campaign,Free
U015268,2025-10-29,Australia,Desktop,Direct,Free
U015269,2024-08-29,United Kingdom,Desktop,Email Campaign,Free
U015270,2024-11-25,Australia,Mobile,Email Campaign,Free
U015271,2025-04-17,United Kingdom,Desktop,Email Campaign,Free
U015272,2025-12-26,Australia,Desktop,Email Campaign,Free
U015273,2025-05-09,Germany,Tablet,Email Campaign,Family
U015274,2025-06-10,France,Tablet,Email Campaign,Pro
U015275,2025-07-22,Spain,Mobile,Email Campaign,Pro
U015276,2024-03-24,Germany,Mobile,Paid Search,Pro
U015277,2024-04-17,Germany,Tablet,Email Campaign,Free
U015278,2025-03-11,United Kingdom,Tablet,Organic Search,Family
U015279,2025-12-17,Spain,Desktop,Email Campaign,Free
U015280,2024-03-20,United States,Desktop,Email Campaign,Pro
U015281,2025-01-19,Canada,Desktop,Organic Search,Free
U015282,2024-05-10,Germany,Mobile,Direct,Free
U015283,2024-01-14,United States,Mobile,Organic Search,Family
U015284,2024-06-14,Australia,Mobile,Organic Search,Free
U015285,2025-06-16,France,Mobile,Email Campaign,Family
U015286,2024-05-04,United States,Tablet,Organic Search,Pro
U015287,2024-06-19,France,Mobile,Email Campaign,Pro
U015288,2024-07-21,France,Tablet,Organic Search,Pro
U015289,2025-03-24,Australia,Mobile,Email Campaign,Free
U015290,2024-04-26,Canada,Desktop,Direct,Pro
U015291,2024-02-09,Spain,Mobile,Facebook Ads,Family
